"filename", "language", "JSON with Comments", "TypeScript", "PostCSS", "JavaScript", "MS SQL", "TypeScript JSX", "JSON", "Markdown", "comment", "blank", "total"
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/redis/streak.ts", "TypeScript", 0, 86, 0, 0, 0, 0, 0, 0, 0, 19, 105
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/supabase/client.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/supabase/storage.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 1, 11, 66
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/supabase/types.ts", "TypeScript", 0, 267, 0, 0, 0, 0, 0, 0, 0, 3, 270
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/theme/themeStore.ts", "TypeScript", 0, 45, 0, 0, 0, 0, 0, 0, 0, 11, 56
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/theme/useThemeColors.ts", "TypeScript", 0, 103, 0, 0, 0, 0, 0, 0, 0, 31, 134
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/database.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 1, 5, 39
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/migrations.ts", "TypeScript", 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 55
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/models/Conversation.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/models/Friend.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/models/Memory.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/models/Message.ts", "TypeScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/models/Outbox.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/lib/watermelondb/schema.ts", "TypeScript", 0, 79, 0, 0, 0, 0, 0, 0, 0, 2, 81
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/navigation/MemoriesSheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 12, 101
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/navigation/SwipeNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 123, 0, 0, 0, 20, 143
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/navigation/useSwipeNavigation.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 8, 37
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/panels/CameraMainPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 336, 0, 0, 0, 31, 367
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/panels/ChatListPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 148, 0, 0, 0, 10, 158
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/panels/StoriesFeedPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 157, 0, 0, 0, 11, 168
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/providers/AppProviders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 28, 0, 0, 0, 3, 31
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/providers/NotificationProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 199, 0, 0, 0, 19, 218
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/providers/OfflineProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 5, 26
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/providers/QueryProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/providers/SupabaseProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 13
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/providers/WatermelonProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 12
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/types/database.ts", "TypeScript", 0, 84, 0, 0, 0, 0, 0, 0, 0, 11, 95
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/types/media.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/src/types/navigation.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/supabase-add-dob-column.sql", "MS SQL", 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 5
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/supabase-add-reply-column.sql", "MS SQL", 0, 0, 0, 0, 6, 0, 0, 0, 9, 3, 18
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/supabase-add-settings-columns.sql", "MS SQL", 0, 0, 0, 0, 25, 0, 0, 0, 7, 10, 42
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/supabase-schema.sql", "MS SQL", 0, 0, 0, 0, 254, 0, 0, 0, 57, 41, 352
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/supabase-storage-rls.sql", "MS SQL", 0, 0, 0, 0, 140, 0, 0, 0, 36, 32, 208
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/supabase/functions/delete-account/index.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 10, 40
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/tailwind.config.js", "JavaScript", 0, 0, 0, 27, 0, 0, 0, 0, 1, 1, 29
"/home/dev/Documents/Snapchat-clone-v2/my-expo-app/tsconfig.json", "JSON with Comments", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"Total", "-", 130, 5022, 3, 88, 427, 9894, 15162, 138, 169, 1793, 32826
